ID_REF, IDENTIFIER, GSM21832, GSM19135, GSM9514, GSM42864
ASF1B, ASF1B, 474.500, 146.000, 818.200, 1039.000
HTN3, HTN3, 29.300, 2.600, 1.500, 4.000
ADAMTS9, ADAMTS9, 247.000, 28.300, 79.200, 439.700
COPZ1, COPZ1, 565.700, 287.800, 688.200, 2513.900
SLC4A3, SLC4A3, 10.900, 2.000, 3.500, 9.800
TAF2, TAF2, 301.600, 93.400, 155.200, 646.600
KATNA1, KATNA1, 554.200, 81.200, 198.800, 339.300
STIM1, STIM1, 296.900, 58.300, 90.300, 299.000
TBX2, TBX2, 35.600, 51.200, 32.500, 28.800
FOXD3, FOXD3, 4.000, 3.200, 5.100, 3.500
RPS4X, RPS4X, 7384.900, 2932.300, 4629.100, 16327.000
MARCH8, MARCH8, 1416.200, 132.500, 101.200, 438.000
PODXL2, PODXL2, 4.800, 8.500, 28.100, 48.600
RPS3, RPS3, 7753.200, 3065.000, 6410.100, 21521.800
LOC100129013, LOC100129013, 4.700, 7.700, 9.400, 74.400
COL21A1, COL21A1, 57.600, 15.400, 20.300, 60.100
RAI14, RAI14, 19.500, 21.200, 378.000, 1741.800
LRFN3, LRFN3, 44.300, 18.900, 38.000, 113.200
SRPK3, SRPK3, 164.900, 37.000, 42.500, 317.400
FKBP14, FKBP14, 157.500, 8.700, 45.100, 351.100
TNNI3, TNNI3, 146.000, 11.500, 44.400, 101.100
REC8, REC8, 367.200, 96.900, 327.100, 90.200
HOXB3, HOXB3, 36.000, 12.800, 6.300, 125.300
SGCB, SGCB, 8.200, 2.500, 3.100, 72.200
BAT2L1, BAT2L1, 229.400, 63.700, 215.700, 289.100
FRAT1, FRAT1, 4135.300, 55.500, 85.400, 228.800
CLP1, CLP1, 811.000, 127.200, 189.900, 837.900
MORN1, MORN1, 27.700, 2.000, 4.700, 17.900
DUOX2, DUOX2, 23.500, 32.600, 3.300, 17.200
AW973235, AW973235, 9.700, 12.100, 14.400, 31.700
TSC22D3, TSC22D3, 10142.600, 225.700, 906.400, 281.600
ARHGEF2, ARHGEF2, 3962.300, 215.800, 661.600, 1388.200
CASP8, CASP8, 1797.000, 55.800, 54.900, 72.700
PRKD3, PRKD3, 366.300, 69.700, 133.900, 1049.000
CFH, CFH, 62.700, 59.500, 3.900, 135.700
NM_016646, NM_016646, 68.200, 0.900, 12.900, 46.500
TRO, TRO, 65.100, 1.400, 12.600, 76.500
NRIP1, NRIP1, 356.400, 83.900, 33.600, 311.000
BNIP2, BNIP2, 1652.100, 37.200, 196.700, 363.300
DHX30, DHX30, 382.500, 137.700, 496.200, 720.600
TBC1D22B, TBC1D22B, 20.800, 14.900, 22.300, 50.800
GJA8, GJA8, 18.800, 5.600, 36.200, 14.800
HYI, HYI, 285.800, 130.200, 110.800, 504.900
AK022363, AK022363, 26.700, 13.000, 7.200, 86.800
GPR52, GPR52, 11.700, 2.500, 5.200, 20.300
FGF20, FGF20, 6.100, 1.200, 4.200, 7.500
CASC3, CASC3, 1729.800, 128.400, 249.700, 837.100
METRN, METRN, 22.900, 21.600, 218.100, 215.900
NM_018331, NM_018331, 134.100, 7.800, 34.500, 41.200
KRT3, KRT3, 48.200, 13.400, 17.300, 52.600
ARF1, ARF1, 1909.900, 358.700, 883.400, 2339.500
MOG, MOG, 105.400, 29.300, 6.800, 78.900
CATSPERG, CATSPERG, 78.000, 14.400, 26.100, 28.200
ATP7A, ATP7A, 306.800, 37.500, 28.200, 106.000
ERAP1, ERAP1, 61.100, 2.200, 18.700, 62.800
CCNG2, CCNG2, 1130.600, 110.800, 181.900, 310.600
PLCH2, PLCH2, 32.100, 30.300, 24.700, 42.900
ITSN2, ITSN2, 125.500, 12.100, 26.500, 86.200
GIP, GIP, 8.600, 4.500, 5.400, 19.500
PSPN, PSPN, 48.600, 8.600, 23.600, 80.900
HOXB13, HOXB13, 6.400, 2.700, 3.900, 9.900
MTMR8, MTMR8, 111.200, 15.400, 61.000, 31.400
GYPE, GYPE, 146.100, 6.900, 37.300, 127.900
SPAM1, SPAM1, 84.600, 20.400, 8.300, 111.600
NM_018277, NM_018277, 133.700, 28.400, 57.900, 81.000
AB028239, AB028239, 8.100, 1.200, 3.000, 7.800
APLNR, APLNR, 89.400, 21.400, 10.300, 538.200
PPP2R1B, PPP2R1B, 7.200, 30.000, 3.900, 7.700
CNN3, CNN3, 9.600, 142.700, 211.800, 916.400
JAG1, JAG1, 268.100, 156.800, 76.200, 2613.600
CHGA, CHGA, 8.600, 522.200, 3.500, 41.100
CACNA1B, CACNA1B, 16.500, 3.700, 4.300, 7.800
PAPPA, PAPPA, 77.900, 26.700, 32.000, 72.400
RAPGEFL1, RAPGEFL1, 36.600, 115.100, 5.000, 22.600
RHOA, RHOA, 16842.100, 1447.800, 2845.900, 10493.900
CYP4F8, CYP4F8, 37.600, 1.100, 1.400, 5.500
TRH, TRH, 33.000, 8.300, 10.100, 31.200
DCTN3, DCTN3, 1206.400, 275.000, 812.400, 2048.700
NT5C, NT5C, 128.500, 47.300, 134.800, 120.700
AI345238, AI345238, 317.400, 45.900, 74.700, 291.900
ZWILCH, ZWILCH, 16.800, 30.700, 370.200, 402.900
SLC1A5, SLC1A5, 406.900, 87.800, 571.900, 715.000
CALCA, CALCA, 83.800, 7.700, 28.000, 59.200
VPS41, VPS41, 963.400, 126.600, 218.700, 948.900
SYCP1, SYCP1, 41.000, 1.200, 13.700, 20.500
KIAA0174, KIAA0174, 51.200, 11.200, 12.400, 12.400
MT1M, MT1M, 11.800, 200.700, 2.700, 15.000
CXCL11, CXCL11, 15.900, 14.400, 15.100, 42.500
ZNF639, ZNF639, 61.400, 2.400, 6.300, 20.600
CACNG4, CACNG4, 387.200, 116.600, 364.600, 585.100
AKR1C2, AKR1C2, 192.800, 199.400, 39.000, 119.200
TNNC1, TNNC1, 9.500, 2.200, 2.100, 11.400
AK025116, AK025116, 77.000, 17.500, 6.200, 33.400
S73614, S73614, 117.000, 39.000, 50.600, 53.900
GFI1B, GFI1B, 90.600, 6.500, 3.900, 84.700
C11orf58, C11orf58, 1494.800, 233.200, 992.300, 2590.000
SUN1, SUN1, 67.900, 23.400, 36.100, 96.500
NUDT18, NUDT18, 202.100, 43.800, 53.700, 214.200
RPL13P5, RPL13P5, 30.100, 9.400, 46.700, 26.000
CASD1, CASD1, 105.800, 82.700, 73.500, 175.900
LPPR2, LPPR2, 1149.500, 43.600, 88.300, 350.600
HOXD4, HOXD4, 185.100, 61.500, 23.400, 390.600
TTC35, TTC35, 534.700, 76.900, 135.700, 477.400
SMC4, SMC4, 104.900, 16.600, 52.800, 101.200
SMAGP, SMAGP, 211.700, 284.500, 119.300, 1045.800
ZNF771, ZNF771, 10.000, 1.100, 3.100, 13.300
TTBK2, TTBK2, 128.400, 13.000, 37.900, 13.500
AI375694, AI375694, 681.100, 180.900, 355.800, 760.400
AL080190, AL080190, 323.100, 37.000, 40.200, 120.900
GJB3, GJB3, 311.400, 74.500, 46.600, 369.500
RGS19, RGS19, 5092.800, 99.800, 250.100, 395.300
HLA-DQB1, HLA-DQB1, 262.100, 63.500, 1.400, 7.000
SCRG1, SCRG1, 137.800, 40.400, 40.600, 165.600
NUPL1, NUPL1, 347.600, 41.100, 71.700, 251.400
AF119897, AF119897, 216.700, 19.300, 33.300, 101.700
NRAS, NRAS, 230.100, 97.700, 245.700, 591.300
FBXW2, FBXW2, 489.500, 61.800, 185.000, 226.300
NM_014113, NM_014113, 8.700, 2.500, 8.300, 8.000
SIX3, SIX3, 9.200, 14.400, 14.500, 49.600
DUSP26, DUSP26, 92.800, 41.800, 7.000, 37.200
HDAC9, HDAC9, 172.000, 47.500, 20.600, 81.600
ZDHHC24, ZDHHC24, 345.000, 69.300, 267.100, 1531.100
OGG1, OGG1, 143.800, 64.600, 62.700, 215.000
DNAJC3, DNAJC3, 495.300, 5.800, 6.600, 349.600
LITAF, LITAF, 12585.500, 385.200, 455.600, 1221.300
ZNF410, ZNF410, 1032.600, 258.200, 907.100, 1206.400
APLP1, APLP1, 8.600, 2.700, 20.000, 41.300
AFP, AFP, 98.000, 3.500, 20.200, 30.500
OR7A5, OR7A5, 52.600, 3.800, 11.100, 13.700
MUC8, MUC8, 36.900, 7.100, 10.500, 24.200
ZW10, ZW10, 380.600, 158.200, 339.000, 764.300
DLX4, DLX4, 74.000, 32.600, 29.900, 47.300
TUBA1B, TUBA1B, 11178.500, 4042.200, 7430.100, 22394.800
C12orf29, C12orf29, 89.800, 17.700, 93.500, 219.200
CRY1, CRY1, 83.900, 38.300, 107.900, 832.700
OR1D2, OR1D2, 170.600, 33.200, 83.000, 212.700
C1orf25, C1orf25, 280.000, 17.600, 47.500, 124.600
PHOX2B, PHOX2B, 156.400, 31.400, 37.200, 104.600
CUZD1, CUZD1, 26.200, 30.000, 47.200, 114.000
SCAND1, SCAND1, 810.600, 168.800, 387.200, 848.200
MYT1, MYT1, 224.300, 16.800, 57.200, 80.500
BC002811, BC002811, 134.600, 44.300, 35.900, 273.200
VILL, VILL, 121.300, 399.900, 12.100, 30.000
PPP3CC, PPP3CC, 76.700, 13.300, 32.800, 110.400
GOLGA1, GOLGA1, 61.200, 10.800, 2.300, 28.100
ZBTB43, ZBTB43, 48.300, 19.800, 61.700, 168.000
VAPA, VAPA, 11456.400, 1439.700, 1672.000, 7705.700
MEA1, MEA1, 1243.200, 217.600, 704.100, 2656.500
STAP1, STAP1, 100.200, 35.500, 3.200, 6.200
PIK3R3, PIK3R3, 58.200, 15.100, 50.300, 64.700
TGM5, TGM5, 98.200, 15.300, 18.200, 72.000
SLC34A1, SLC34A1, 16.300, 11.100, 5.900, 57.200
USPL1, USPL1, 335.700, 104.000, 82.800, 256.300
DLX6, DLX6, 20.000, 17.800, 6.400, 4.000
FBXO40, FBXO40, 21.700, 4.700, 5.200, 21.500
NKG7, NKG7, 714.800, 46.000, 1.700, 6.700
BRF1, BRF1, 76.800, 4.200, 3.400, 8.600
CCL27, CCL27, 26.300, 11.900, 4.500, 6.200
EMP1, EMP1, 97.500, 33.700, 10.700, 262.500
AL049997, AL049997, 77.700, 38.700, 75.500, 84.500
ACTR6, ACTR6, 249.700, 44.300, 185.000, 266.200
PFN2, PFN2, 175.900, 351.500, 1581.500, 3711.800
MYBPH, MYBPH, 21.800, 3.200, 6.400, 49.800
CHCHD7, CHCHD7, 386.900, 100.100, 81.000, 616.800
TCEA2, TCEA2, 25.100, 5.900, 115.200, 273.200
PPP1CC, PPP1CC, 2796.400, 743.000, 681.600, 2658.600
COG2, COG2, 488.600, 183.500, 162.600, 418.900
TARS, TARS, 237.900, 147.900, 1416.600, 1324.400
ARHGAP28, ARHGAP28, 37.300, 2.400, 22.300, 148.200
TRAPPC2L, TRAPPC2L, 337.700, 147.200, 297.900, 1051.000
CCDC109B, CCDC109B, 1090.400, 78.900, 303.100, 496.300
MTOR, MTOR, 40.600, 8.300, 5.100, 24.300
AW970584, AW970584, 86.300, 7.400, 8.400, 41.600
LGTN, LGTN, 492.800, 117.900, 372.500, 1115.000
KCNB2, KCNB2, 64.000, 17.600, 35.900, 104.600
FAM149A, FAM149A, 30.200, 15.100, 14.600, 32.300
SPINT3, SPINT3, 15.200, 7.500, 6.000, 14.700
USP13, USP13, 230.800, 68.000, 202.800, 483.800
RPS2, RPS2, 25130.700, 6854.000, 10875.200, 34136.300
C17orf75, C17orf75, 3.700, 2.700, 77.700, 72.000
FBXW4, FBXW4, 204.800, 110.100, 140.700, 255.600
SLC2A8, SLC2A8, 39.600, 27.300, 33.400, 36.600
WT1, WT1, 33.600, 2.600, 9.900, 8.000
SNRPE, SNRPE, 204.500, 54.600, 183.100, 1024.400
LEPROT, LEPROT, 2190.500, 143.000, 333.800, 1543.900
STK38L, STK38L, 2185.400, 159.200, 175.300, 436.900
CUEDC2, CUEDC2, 1362.500, 174.200, 806.100, 1637.500
IL13RA2, IL13RA2, 12.600, 3.900, 3.100, 9.300
DDX42, DDX42, 863.600, 189.000, 317.200, 1026.500
TXNRD2, TXNRD2, 240.300, 10.600, 256.900, 510.400
C4orf19, C4orf19, 155.100, 208.900, 29.600, 49.500
AOC3, AOC3, 239.000, 30.800, 14.600, 97.400
TNFRSF4, TNFRSF4, 14.900, 11.800, 3.500, 12.900
MTHFD2, MTHFD2, 833.600, 140.700, 1985.500, 535.700
KSR1, KSR1, 46.600, 4.300, 9.300, 20.300
SS18L2, SS18L2, 876.900, 138.100, 456.600, 1003.900
OAS3, OAS3, 288.900, 80.300, 725.000, 179.900
SLC22A11, SLC22A11, 23.300, 5.700, 3.700, 10.300
LARGE, LARGE, 158.200, 157.300, 44.700, 594.100
LOC100131298, LOC100131298, 5.000, 3.300, 6.100, 9.200
LIMA1, LIMA1, 305.600, 1176.800, 242.500, 712.000
STARD3, STARD3, 348.800, 55.000, 69.800, 316.000
VPS39, VPS39, 414.800, 57.400, 201.300, 405.800
ZNF236, ZNF236, 355.600, 47.100, 127.700, 204.700
GABRB1, GABRB1, 79.500, 16.900, 22.000, 13.200
ODAM, ODAM, 44.700, 31.600, 17.000, 39.700
MORF4L2, MORF4L2, 1397.400, 777.500, 2601.100, 8216.000
FBLN1, FBLN1, 348.700, 44.800, 46.800, 93.700
PRKAB2, PRKAB2, 193.900, 50.900, 69.700, 124.300
OR7E156P, OR7E156P, 93.800, 32.400, 125.800, 242.900
AFF4, AFF4, 109.600, 23.100, 123.600, 262.300
HSPB2, HSPB2, 13.800, 2.600, 2.900, 6.700
ZNF76, ZNF76, 13.700, 4.200, 7.700, 23.700
RAF1, RAF1, 4178.100, 303.200, 455.100, 1341.100
INF2, INF2, 290.700, 244.000, 138.100, 603.900
SUB1, SUB1, 232.100, 77.500, 172.000, 772.500
MRPS33, MRPS33, 322.000, 242.500, 490.200, 1498.400
ZIC1, ZIC1, 31.100, 1.900, 58.700, 7.100
KLRK1, KLRK1, 359.100, 77.600, 33.900, 41.500
LYST, LYST, 299.000, 5.900, 18.400, 67.200
UBE2M, UBE2M, 695.400, 121.000, 772.900, 1119.300
RPLP0P6, RPLP0P6, 3706.000, 2049.400, 3474.600, 13247.200
NM_018513, NM_018513, 131.200, 10.300, 22.200, 40.400
RAG1AP1, RAG1AP1, 242.900, 149.300, 179.800, 300.100
ZNF281, ZNF281, 901.700, 24.200, 34.300, 337.100
KIF20B, KIF20B, 12.000, 23.000, 61.300, 137.900
P2RX5, P2RX5, 307.200, 245.100, 191.800, 32.100
LTB4R2, LTB4R2, 6.300, 20.500, 6.600, 19.100
NCR3, NCR3, 241.600, 23.200, 9.100, 17.800
REG1P, REG1P, 16.800, 20.100, 3.500, 11.400
ST8SIA1, ST8SIA1, 15.000, 8.700, 1.100, 3.100
HLA-DPA1, HLA-DPA1, 108.300, 114.700, 5.100, 42.900
FKBPL, FKBPL, 101.800, 9.300, 93.400, 224.500
ANKRD46, ANKRD46, 172.400, 81.000, 63.500, 319.400
CD248, CD248, 155.100, 57.700, 73.600, 178.400
SNX4, SNX4, 307.500, 168.600, 206.500, 621.000
CCR2, CCR2, 633.600, 32.300, 11.300, 71.500
ZYX, ZYX, 3255.800, 213.500, 406.400, 5096.400
SYNRG, SYNRG, 489.200, 121.900, 98.300, 320.100
SMOX, SMOX, 18.900, 3.200, 7.300, 21.700
RIMS3, RIMS3, 160.900, 35.500, 63.700, 118.100
NACAP1, NACAP1, 3320.100, 271.100, 557.600, 3186.900
DRD2, DRD2, 191.200, 36.000, 57.600, 201.100
COPS2, COPS2, 148.500, 17.700, 34.900, 171.700
CEACAM4, CEACAM4, 540.400, 56.000, 109.000, 133.400
KRT76, KRT76, 17.300, 2.900, 7.600, 20.700
SIRPB1, SIRPB1, 728.000, 4.700, 4.600, 26.000
SOX3, SOX3, 49.500, 22.400, 8.500, 10.400
CFHR4, CFHR4, 10.100, 5.700, 3.700, 17.600
GATAD1, GATAD1, 391.000, 53.700, 135.200, 319.100
AVIL, AVIL, 27.700, 3.700, 5.100, 13.500
BF431965, BF431965, 393.900, 66.000, 76.600, 410.500
LMOD1, LMOD1, 6.900, 1.900, 2.600, 5.600
FCER1A, FCER1A, 98.800, 22.100, 10.700, 5.200
AL050026, AL050026, 30.700, 12.200, 15.400, 10.600
HIGD1A, HIGD1A, 706.500, 1074.300, 958.700, 1393.900
CALR, CALR, 337.200, 52.100, 58.100, 632.900
ADRA1B, ADRA1B, 26.800, 0.600, 11.500, 23.200
SNRPD1, SNRPD1, 232.200, 35.100, 156.400, 397.800
LTB, LTB, 8709.000, 301.900, 27.400, 89.600
BG491393, BG491393, 246.900, 80.800, 200.900, 277.500
NUDT6, NUDT6, 53.200, 14.100, 29.600, 62.900
NCAPG2, NCAPG2, 173.300, 62.400, 547.400, 538.200
NEU3, NEU3, 31.000, 37.100, 10.300, 21.700
KCNMB1, KCNMB1, 357.700, 73.400, 84.000, 169.700
DES, DES, 19.300, 10.500, 0.500, 27.700
BZW1, BZW1, 1465.100, 446.800, 729.300, 4685.100
ITGAV, ITGAV, 332.900, 112.400, 151.700, 484.200
ZNF221, ZNF221, 11.300, 1.600, 2.800, 11.400
C20orf3, C20orf3, 6568.100, 279.900, 432.000, 2133.800
GDAP1, GDAP1, 94.300, 1.700, 37.300, 133.600
PIP5K1A, PIP5K1A, 8.100, 26.800, 289.500, 445.900
PCNA, PCNA, 5.600, 0.600, 12.000, 37.300
BEST1, BEST1, 502.300, 11.300, 32.100, 82.500
RBBP4, RBBP4, 892.600, 259.100, 1362.100, 2285.700
MMACHC, MMACHC, 26.600, 27.900, 68.200, 174.000
REV3L, REV3L, 583.300, 97.400, 117.600, 231.800
PHKA1, PHKA1, 27.500, 24.000, 60.800, 106.100
RNF11P2, RNF11P2, 2.600, 1.100, 0.900, 16.900
PRKAR1A, PRKAR1A, 5679.800, 303.900, 514.100, 7346.700
AVPI1, AVPI1, 352.500, 229.700, 452.300, 347.900
HSD3B1, HSD3B1, 19.100, 72.800, 5.600, 2.800
ATG5, ATG5, 348.200, 121.700, 230.500, 616.100
FLJ40330, FLJ40330, 26.600, 0.300, 0.400, 20.100
AU144378, AU144378, 239.300, 17.000, 75.600, 295.300
SARM1, SARM1, 38.900, 16.600, 92.900, 19.900
RAD52, RAD52, 141.400, 22.600, 46.600, 62.700
C8orf71, C8orf71, 34.700, 1.500, 8.700, 19.000
RGS7, RGS7, 45.000, 11.000, 11.300, 38.700
CD207, CD207, 109.700, 47.800, 30.600, 47.200
HMP19, HMP19, 62.700, 3.200, 4.300, 65.700
MYCT1, MYCT1, 106.500, 28.200, 11.100, 418.700
GM2A, GM2A, 728.200, 135.400, 136.500, 332.100
S1PR4, S1PR4, 1821.800, 43.400, 13.300, 56.200
C11orf95, C11orf95, 121.000, 66.200, 82.000, 1039.700
SCGN, SCGN, 141.700, 25.700, 9.300, 28.900
ETV4, ETV4, 48.200, 4.000, 91.300, 253.700
SRGAP2, SRGAP2, 159.500, 38.100, 111.500, 732.300
LOC729799, LOC729799, 9.200, 2.500, 2.100, 65.600
MPP1, MPP1, 3285.600, 285.400, 174.800, 1273.600
CD2AP, CD2AP, 153.600, 271.900, 131.500, 603.000
CCL20, CCL20, 11.600, 119.700, 3.500, 6.300
CCDC86, CCDC86, 262.500, 103.700, 377.900, 673.200
ZFP30, ZFP30, 93.400, 6.100, 60.900, 22.000
SMN2, SMN2, 120.700, 19.800, 211.100, 335.100
MYH10, MYH10, 19.100, 1.200, 52.900, 1704.400
CTBP1, CTBP1, 1308.500, 285.100, 185.900, 945.800
OR10J1, OR10J1, 195.200, 22.600, 100.800, 196.900
TMEM9B, TMEM9B, 1299.900, 259.100, 231.500, 785.200
DNAJA1, DNAJA1, 2995.200, 416.300, 1282.500, 5232.700
LOR, LOR, 20.600, 4.200, 30.100, 60.700
LOC391020, LOC391020, 2543.100, 118.800, 1017.900, 1028.300
MAP6D1, MAP6D1, 63.000, 30.500, 48.100, 202.500
LGSN, LGSN, 97.300, 4.500, 11.000, 1.900
LRRC50, LRRC50, 33.700, 4.000, 6.500, 11.800
PRKX, PRKX, 174.000, 49.600, 25.300, 182.500
ARMC7, ARMC7, 371.600, 62.400, 111.200, 185.100
AK025143, AK025143, 197.600, 72.600, 31.800, 609.800
LOC652494, LOC652494, 69.300, 12.300, 1.800, 14.100
KIF5A, KIF5A, 196.300, 38.900, 53.100, 235.300
ARG1, ARG1, 3129.900, 20.100, 17.700, 40.800
NSL1, NSL1, 1348.800, 150.100, 306.800, 954.300
ASCC2, ASCC2, 313.800, 104.800, 107.300, 254.300
KLHL35, KLHL35, 222.400, 27.900, 29.000, 163.300
KIF2C, KIF2C, 202.500, 58.100, 303.900, 377.400
GFM1, GFM1, 23.900, 12.700, 15.800, 13.900
PSENEN, PSENEN, 337.200, 97.500, 297.300, 632.700
FCRL2, FCRL2, 124.900, 85.300, 7.300, 53.000
RAB11FIP3, RAB11FIP3, 16.200, 3.300, 7.100, 23.300
NPR3, NPR3, 20.600, 2.800, 8.200, 11.600
KBTBD11, KBTBD11, 405.800, 193.400, 11.300, 50.800
HBD, HBD, 5846.500, 44.300, 9.400, 67.200
PCK1, PCK1, 8.300, 745.700, 2.000, 5.900
SERF1B, SERF1B, 78.400, 37.900, 85.900, 264.200
OLAH, OLAH, 64.100, 8.700, 10.300, 25.800
CNNM4, CNNM4, 148.300, 214.400, 69.100, 37.800
IRAK3, IRAK3, 430.000, 2.500, 18.500, 27.600
MYO5A, MYO5A, 61.000, 10.500, 2.600, 3.100
CYB561D2, CYB561D2, 878.400, 177.000, 238.500, 336.600
MEGF8, MEGF8, 24.700, 7.700, 26.100, 245.600
SIPA1L3, SIPA1L3, 293.300, 212.000, 79.200, 251.800
ADAM10, ADAM10, 1077.000, 30.000, 138.000, 486.700
ALPPL2, ALPPL2, 140.100, 55.500, 83.700, 176.500
OBFC2B, OBFC2B, 82.700, 66.800, 197.500, 255.100
GALC, GALC, 215.500, 59.300, 86.200, 153.600
LIPA, LIPA, 3685.500, 1109.500, 542.200, 1074.100
NAP1L4, NAP1L4, 568.100, 120.700, 297.400, 604.800
MRPS22, MRPS22, 584.800, 238.000, 536.500, 1229.500
GNG4, GNG4, 236.700, 78.600, 108.300, 132.400
CTRB2, CTRB2, 156.200, 47.100, 48.800, 145.400
NM_024972, NM_024972, 104.700, 6.000, 9.800, 69.300
TBKBP1, TBKBP1, 195.500, 7.300, 42.100, 843.100
PSG5, PSG5, 92.300, 27.600, 6.600, 23.100
CAMLG, CAMLG, 1138.700, 93.100, 522.100, 830.600
RSAD1, RSAD1, 409.200, 115.800, 174.000, 453.600
TUBA3D, TUBA3D, 585.000, 39.000, 197.400, 344.800
NM_017973, NM_017973, 73.200, 11.400, 20.700, 44.600
SLC6A13, SLC6A13, 137.600, 50.300, 47.500, 169.000
AGPAT4, AGPAT4, 149.400, 13.300, 58.100, 101.600
NM_015880, NM_015880, 107.300, 2.300, 13.400, 89.400
ZNF167, ZNF167, 207.700, 5.000, 14.800, 19.100
FAM53C, FAM53C, 3764.100, 120.500, 584.600, 1110.600
VWF, VWF, 55.300, 110.200, 10.200, 9157.500
VTN, VTN, 35.700, 21.400, 36.600, 89.100
BAD, BAD, 344.500, 75.300, 180.600, 913.600
TPM1, TPM1, 607.100, 972.400, 370.800, 4347.300
PYHIN1, PYHIN1, 200.200, 49.300, 38.500, 133.000
PDS5B, PDS5B, 183.400, 33.600, 34.400, 198.900
CIDEC, CIDEC, 265.300, 722.200, 56.500, 212.300
CRIM1, CRIM1, 2.100, 33.400, 105.400, 906.500
DHTKD1, DHTKD1, 278.900, 41.600, 48.500, 133.100
BEAN, BEAN, 176.000, 30.300, 41.600, 110.300
SH3GLB2, SH3GLB2, 96.900, 95.000, 176.100, 238.300
SMPDL3A, SMPDL3A, 786.200, 479.400, 42.300, 99.000
FLNB, FLNB, 175.000, 695.200, 432.900, 1884.200
NOC2L, NOC2L, 153.900, 72.200, 229.100, 566.300
NRG2, NRG2, 10.100, 1.200, 3.200, 6.800
AF117899, AF117899, 12.100, 2.400, 2.800, 47.700
LOC284440, LOC284440, 249.900, 44.000, 89.900, 209.000
MFSD10, MFSD10, 362.100, 76.600, 98.700, 513.700
AL049337, AL049337, 56.500, 11.400, 19.200, 12.600
C14orf162, C14orf162, 178.900, 31.400, 47.900, 85.900
IL15, IL15, 148.000, 26.700, 20.600, 36.800
GABARAPL1, GABARAPL1, 369.700, 50.800, 148.600, 178.800
SPTBN5, SPTBN5, 61.600, 67.800, 33.300, 86.800
C1orf77, C1orf77, 480.700, 33.000, 216.200, 549.800
LAT2, LAT2, 5124.400, 54.400, 8.800, 97.600
WDR78, WDR78, 130.300, 27.700, 36.100, 100.300
SLCO1A2, SLCO1A2, 12.900, 42.000, 4.400, 87.700
AF003738, AF003738, 34.600, 22.600, 3.600, 69.900
HNRNPUL1, HNRNPUL1, 554.800, 106.800, 208.500, 860.100
LIG4, LIG4, 214.900, 23.100, 44.200, 219.800
METT10D, METT10D, 24.200, 7.400, 35.800, 73.300
ECSIT, ECSIT, 151.600, 97.400, 193.000, 236.000
BMP4, BMP4, 10.400, 4.000, 4.600, 328.100
VSIG4, VSIG4, 145.600, 102.300, 45.900, 112.700
DIRAS2, DIRAS2, 3.500, 12.900, 1.300, 5.100
SLC12A9, SLC12A9, 1658.200, 76.200, 95.700, 313.500
MC1R, MC1R, 153.600, 36.700, 71.800, 106.800
TXNL1, TXNL1, 2052.400, 660.500, 943.000, 3986.200
AGFG2, AGFG2, 51.800, 29.900, 34.400, 105.800
AU148255, AU148255, 131.300, 18.600, 8.600, 36.700
GALNT7, GALNT7, 985.000, 388.600, 129.200, 1317.100
ISG20L2, ISG20L2, 136.600, 42.600, 27.100, 84.500
RNF115, RNF115, 360.600, 45.600, 293.900, 576.000
OBSCN, OBSCN, 24.200, 3.600, 7.600, 23.300
FAM155A, FAM155A, 26.800, 15.500, 29.900, 311.800
LOC100288640, LOC100288640, 186.800, 15.900, 15.300, 74.500
C6orf64, C6orf64, 19.100, 11.600, 20.500, 54.900
ESD, ESD, 851.300, 221.300, 727.100, 1948.100
PNRC1, PNRC1, 4298.100, 157.600, 461.700, 819.200
R71245, R71245, 198.700, 21.700, 28.500, 92.500
UBXN2B, UBXN2B, 2707.800, 62.800, 113.600, 106.400
PPIA, PPIA, 14.300, 3.700, 9.800, 38.600
VDAC1, VDAC1, 398.000, 397.100, 913.500, 1380.700
CLDN17, CLDN17, 49.400, 69.000, 18.800, 82.900
TRIB1, TRIB1, 2054.000, 237.000, 59.600, 2377.500
MED6, MED6, 141.700, 46.300, 169.900, 562.700
TXNDC5, TXNDC5, 787.700, 1112.700, 393.400, 9468.700
CD46, CD46, 1482.100, 176.200, 238.600, 418.000
ICOSLG, ICOSLG, 365.900, 62.900, 94.600, 469.600
RGR, RGR, 51.000, 1.700, 10.200, 16.900
AK024108, AK024108, 122.400, 28.100, 11.300, 111.500
DSG1, DSG1, 67.500, 6.600, 15.600, 10.400
CIR1, CIR1, 485.700, 29.000, 48.600, 118.500
CCK, CCK, 12.000, 15.300, 4.200, 11.300
LOC100129500, LOC100129500, 5.800, 3.600, 2.900, 56.400
C17orf48, C17orf48, 165.000, 7.700, 110.100, 288.000
C1orf69, C1orf69, 124.200, 3.700, 8.500, 108.700
DEF6, DEF6, 521.300, 36.900, 10.000, 11.100
SIT1, SIT1, 84.000, 61.800, 18.200, 33.800
UTP14A, UTP14A, 125.400, 40.200, 206.400, 399.700
RPH3AL, RPH3AL, 163.700, 35.400, 32.800, 114.300
NXF1, NXF1, 1450.700, 229.100, 272.900, 1252.900
AV651668, AV651668, 4.300, 9.300, 2.300, 3.900
U85992, U85992, 39.700, 16.600, 11.800, 33.600
C20orf46, C20orf46, 126.000, 154.200, 67.900, 171.100
